hospital_id,department_name,department_count
772356,Orthopädie und Unfallchirurgie,1921
772356,Orthopädie,1774
772356,Allgemeine Chirurgie,1296
772356,Innere Medizin/Schwerpunkt Pneumologie,1278
772356,Geburtshilfe,1016
772356,Innere Medizin/Schwerpunkt Nephrologie,956
772356,Intensivmedizin/Schwerpunkt Innere Medizin,801
772356,Allgemeine Chirurgie/Schwerpunkt Gefäßchirurgie,791
772356,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",760
772356,Neurochirurgie,757
772356,Allgemeine Chirurgie/ohne Differenzierung nach Schwerpunkten (II),649
772356,Plastische Chirurgie,642
772356,"Neurologie/Schwerpunkt Schlaganfallpatienten (stroke units, Artikel 7 § 1 Abs. 3 GKV-SolG)",571
772356,Neonatologie,539
772356,Kinderchirurgie,537
772356,Innere Medizin/Schwerpunkt Hämatologie und internistische Onkologie,469
772356,Allgemeine Chirurgie/Schwerpunkt Thoraxchirurgie,439
772356,Intensivmedizin/Schwerpunkt Chirurgie,407
772356,Intensivmedizin/Schwerpunkt Pädiatrie,258
772356,Palliativmedizin,191
772356,"Hals-, Nasen-, Ohrenheilkunde",58
772358,Frauenheilkunde und Geburtshilfe,2831
772358,Innere Medizin/Schwerpunkt Kardiologie,2469
772358,Urologie,2405
772358,Innere Medizin/Schwerpunkt Gastroenterologie,2006
772358,"Hals-, Nasen-, Ohrenheilkunde",1913
772358,Unfallchirurgie,1725
772358,Allgemeine Chirurgie/ohne Differenzierung nach Schwerpunkten (II),1484
772358,Allgemeine Chirurgie,1218
772358,Geriatrie,921
772358,Nephrologie,634
772358,Nephrologie/ohne Differenzierung nach Schwerpunkten (II),184
772358,Geriatrie/Tagesklinik (für teilstationäre Pflegesätze),85
772359,Kardiologie,4227
772359,Frauenheilkunde und Geburtshilfe,3493
772359,Pädiatrie,2869
772359,Gastroenterologie,1935
772359,Urologie,1564
772359,Unfallchirurgie,1450
772359,Allgemeine Chirurgie,1211
772359,Geriatrie,1055
772359,Gefäßchirurgie,742
772361,Innere Medizin,5891
772361,Frauenheilkunde und Geburtshilfe,1809
772361,Unfallchirurgie,1496
772361,Allgemeine Chirurgie,880
772361,Gefäßchirurgie,714
772361,"Hals-, Nasen-, Ohrenheilkunde",0
772363,Pädiatrie,4113
772363,Innere Medizin/Schwerpunkt Kardiologie,3433
772363,Neurologie,3161
772363,Innere Medizin/ohne Differenzierung nach Schwerpunkten (IV),3031
772363,Urologie,2962
772363,Nephrologie,2223
772363,Innere Medizin,1948
772363,Allgemeine Chirurgie,1826
772363,Herzchirurgie,1732
772363,Augenheilkunde,1598
772363,Innere Medizin/ohne Differenzierung nach Schwerpunkten (V),1595
772363,Neurochirurgie,1155
772363,Kinderchirurgie,652
772363,Nuklearmedizin,198
772364,Innere Medizin,1007
772364,Allgemeine Chirurgie,534
772364,Allgemeine Chirurgie/Schwerpunkt Unfallchirurgie,435
772364,Neurologie/ohne Differenzierung nach Schwerpunkten (II),189
772364,Schmerztherapie,113
772364,Intensivmedizin,84
772365,Innere Medizin/Schwerpunkt Kardiologie,4072
772365,Frauenheilkunde und Geburtshilfe,2353
772365,Innere Medizin/Schwerpunkt Hämatologie und internistische Onkologie,2213
772365,Urologie,2044
772365,Pädiatrie,2029
772365,Innere Medizin/Schwerpunkt Pneumologie,1935
772365,"Hals-, Nasen-, Ohrenheilkunde",1861
772365,Innere Medizin,1448
772365,Neurologie,1351
772365,Innere Medizin/Schwerpunkt Gastroenterologie,1321
772365,Augenheilkunde,1301
772365,Allgemeine Chirurgie,1247
772365,Dermatologie,1094
772365,Orthopädie,1000
772365,Strahlenheilkunde,982
772365,Unfallchirurgie,977
772365,Intensivmedizin,862
772365,Innere Medizin/ohne Differenzierung nach Schwerpunkten (II),832
772365,Wirbelsäulenchirurgie,741
772365,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",707
772365,Allgemeine Chirurgie/Schwerpunkt Gefäßchirurgie,623
772365,Allgemeine Chirurgie/Schwerpunkt Handchirurgie,410
772365,Geriatrie,384
772365,Kinderchirurgie,257
772365,"Neurologie/Schwerpunkt Schlaganfallpatienten (stroke units, Artikel 7 § 1 Abs. 3 GKV-SolG)",195
772365,Allgemeine Chirurgie/Schwerpunkt Thoraxchirurgie,138
772365,Intensivmedizin/Schwerpunkt Chirurgie,75
772365,Allgemeine Chirurgie/Intensivmedizin (§ 13 Abs. 2 Satz 3 2. Halbsatz BPflV in der am 31.12.2003 geltenden Fassung),45
772366,Pädiatrie,784
772367,Orthopädie,2538
772368,Innere Medizin,7577
772368,Orthopädie und Unfallchirurgie,3092
772368,Frauenheilkunde und Geburtshilfe,1902
772368,Allgemeine Chirurgie,1899
772368,Urologie,1622
772368,Neurologie,1384
772368,Pädiatrie,1276
772368,"Hals-, Nasen-, Ohrenheilkunde",46
772368,Intensivmedizin,0
772369,Neurologie,721
772369,Weaningeinheit,33
772372,Urologie,6665
772372,Innere Medizin,5795
772372,Kardiologie,3457
772372,Frauenheilkunde und Geburtshilfe,2706
772372,Geriatrie,1774
772372,Gastroenterologie,1657
772372,Allgemeine Chirurgie,1487
772372,Hämatologie und internistische Onkologie,1233
772372,Gefäßchirurgie,834
772372,Schmerztherapie,608
772372,Strahlenheilkunde,275
772372,Geriatrie/Tagesklinik (für teilstationäre Pflegesätze),268
772372,Sonstige Fachabteilung,158
772372,Augenheilkunde,140
772373,Neurologie,174
772374,Neurologie/ohne Differenzierung nach Schwerpunkten (II),547
772375,Orthopädie,2888
772376,Kardiologie,7614
772376,Urologie,3198
772376,Innere Medizin/Schwerpunkt Pneumologie,2182
772376,Thoraxchirurgie/Schwerpunkt Herzchirurgie (Intensivabteilung),1071
772376,Nephrologie,868
772376,Nephrologie/ohne Differenzierung nach Schwerpunkten (II),384
772377,Frauenheilkunde und Geburtshilfe,6971
772377,Neonatologie,109
772378,Innere Medizin/Schwerpunkt Kardiologie,2883
772378,Pädiatrie,2050
772378,Innere Medizin/ohne Differenzierung nach Schwerpunkten (II),2039
772378,Innere Medizin/Schwerpunkt Hämatologie und internistische Onkologie,1750
772378,Frauenheilkunde und Geburtshilfe,1708
772378,Urologie,1520
772378,Neurologie,1500
772378,Augenheilkunde,1273
772378,Allgemeine Chirurgie/Schwerpunkt Unfallchirurgie,1270
772378,Allgemeine Chirurgie,1253
772378,"Hals-, Nasen-, Ohrenheilkunde",886
772378,Dermatologie,742
772378,Geriatrie,710
772378,Intensivmedizin,539
772378,Neurochirurgie,430
772378,Strahlenheilkunde,402
772378,Allgemeine Chirurgie/Schwerpunkt Plastische Chirurgie,385
772378,Geriatrie/Tagesklinik (für teilstationäre Pflegesätze),225
772380,Allgemeine Chirurgie,4279
772380,Orthopädie,3562
772383,Frauenheilkunde und Geburtshilfe,3112
772383,Innere Medizin/Schwerpunkt Gastroenterologie,2471
772383,Innere Medizin/Schwerpunkt Kardiologie,2386
772383,Orthopädie/Schwerpunkt Chirurgie,2129
772383,Pädiatrie,1960
772383,Neurologie,1711
772383,Allgemeine Chirurgie,1556
772383,Urologie,1497
772383,Innere Medizin/Schwerpunkt Nephrologie,771
772383,Intensivmedizin,274
772383,Innere Medizin,159
772383,"Hals-, Nasen-, Ohrenheilkunde",122
772384,Frauenheilkunde und Geburtshilfe,4127
772384,Allgemeine Chirurgie/Schwerpunkt Unfallchirurgie,3892
772384,Innere Medizin/Schwerpunkt Kardiologie,3497
772384,Innere Medizin/Schwerpunkt Gastroenterologie,2548
772384,Pädiatrie,1976
772384,Allgemeine Chirurgie,1749
772384,Innere Medizin/Schwerpunkt Hämatologie und internistische Onkologie,1509
772384,Innere Medizin/Schwerpunkt Nephrologie,1453
772384,Urologie,1303
772384,Gefäßchirurgie,1233
772384,Innere Medizin/Schwerpunkt Pneumologie,1152
772384,Intensivmedizin,779
772384,Innere Medizin/ohne Differenzierung nach Schwerpunkten (II),732
772384,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",596
772384,Allgemeine Chirurgie/Schwerpunkt Thoraxchirurgie,202
772384,Strahlenheilkunde,142
772384,Allgemeine Chirurgie/Intensivmedizin (§ 13 Abs. 2 Satz 3 2. Halbsatz BPflV in der am 31.12.2003 geltenden Fassung),0
772384,Innere Medizin,0
772386,Kardiologie,3936
772386,Neurologie,1900
772386,Gastroenterologie,1211
772386,Orthopädie und Unfallchirurgie,1061
772386,Angiologie,1005
772386,Allgemeine Chirurgie,660
772386,Gefäßchirurgie,345
772386,Plastische Chirurgie,115
772386,Neurologie/ohne Differenzierung nach Schwerpunkten (II),98
772387,Innere Medizin,6471
772387,Allgemeine Chirurgie,4628
772387,Frauenheilkunde und Geburtshilfe,2004
772387,Urologie,1256
772387,Intensivmedizin,183
772387,Palliativmedizin,179
772387,"Hals-, Nasen-, Ohrenheilkunde",135
772389,Geburtshilfe,5431
772389,Allgemeine Chirurgie,4072
772389,Urologie,4009
772389,Kardiologie,3697
772389,Pädiatrie,3238
772389,Gastroenterologie,3152
772389,"Hals-, Nasen-, Ohrenheilkunde",2981
772389,Dermatologie,2974
772389,Hämatologie und internistische Onkologie,2832
772389,Frauenheilkunde und Geburtshilfe,2791
772389,Nephrologie,2321
772389,Neurologie,2094
772389,Kinderchirurgie,1821
772389,Neurochirurgie,1411
772389,Unfallchirurgie,1254
772389,Orthopädie,1061
772389,Geriatrie,610
772389,Augenheilkunde,563
772389,Neonatologie,541
772389,Intensivmedizin,311
772389,Strahlenheilkunde,229
772390,Neurologie/ohne Differenzierung nach Schwerpunkten (II),575
772392,Innere Medizin/Schwerpunkt Kardiologie,3033
772392,Innere Medizin/Schwerpunkt Gastroenterologie,2163
772392,Innere Medizin/Schwerpunkt Hämatologie und internistische Onkologie,1781
772392,Urologie,1737
772392,Unfallchirurgie,1470
772392,Allgemeine Chirurgie,1271
772392,Pädiatrie,983
772392,Dermatologie,711
772392,Innere Medizin/Schwerpunkt Pneumologie,638
772392,Innere Medizin/Schwerpunkt Geriatrie,487
772392,Frauenheilkunde und Geburtshilfe,421
772392,"Innere Medizin/Schwerpunkt Schlaganfallpatienten (stroke units, Artikel 7 § 1 Abs. 3 GKV-SolG)",301
772393,Kardiologie,3325
772393,Neurologie,2789
772393,Geriatrie,1827
772393,Innere Medizin,1808
772393,Unfallchirurgie,1688
772393,Urologie,1594
772393,Frauenheilkunde und Geburtshilfe,1287
772393,Allgemeine Chirurgie,828
772393,Orthopädie,481
772393,Gefäßchirurgie,461
772394,Innere Medizin,1794
772394,Allgemeine Chirurgie,1089
772395,Frauenheilkunde und Geburtshilfe,3261
772395,Neurologie,2287
772395,Innere Medizin,1435
772395,Orthopädie,1404
772395,Allgemeine Chirurgie,609
772396,Innere Medizin,3006
772396,Urologie,2779
772396,Frauenheilkunde und Geburtshilfe,2612
772396,Allgemeine Chirurgie,1743
772396,Orthopädie,1701
772396,Geriatrie,460
772396,Palliativmedizin,242
772397,Innere Medizin,2225
772397,Allgemeine Chirurgie,1412
772400,Innere Medizin,3627
772400,Neurologie,1859
772400,Allgemeine Chirurgie,1841
772400,Allgemeine Chirurgie/Schwerpunkt Unfallchirurgie,1339
772400,Orthopädie,1312
772400,Frauenheilkunde und Geburtshilfe,1142
772400,Innere Medizin/Schwerpunkt Kardiologie,558
772400,Geriatrie,424
772400,Intensivmedizin,311
772400,Palliativmedizin,64
772401,Innere Medizin,1372
772401,Allgemeine Chirurgie,659
772401,Frauenheilkunde und Geburtshilfe,341
772401,Innere Medizin/Schwerpunkt Geriatrie,318
772401,Innere Medizin/ohne Differenzierung nach Schwerpunkten (II),26
772402,Innere Medizin/Schwerpunkt Kardiologie,3348
772402,Orthopädie und Unfallchirurgie,2179
772402,Frauenheilkunde und Geburtshilfe,1782
772402,Intensivmedizin,271
772402,Geriatrie,110
772402,Allgemeine Chirurgie,0
772403,Innere Medizin,2726
772403,Orthopädie und Unfallchirurgie,1195
772403,Allgemeine Chirurgie,866
772403,Urologie,226
772403,Intensivmedizin,224
772403,Schmerztherapie,55
772404,Lungen- und Bronchialheilkunde,1428
772404,Rheumatologie,619
772404,Lungen- und Bronchialheilkunde/ohne Differenzierung nach Schwerpunkten (II),4
772412,Innere Medizin,3112
772412,Allgemeine Chirurgie,1129
772412,Unfallchirurgie,943
772412,Urologie,453
772412,Geriatrie,342
772412,Nephrologie,134
772413,Innere Medizin/ohne Differenzierung nach Schwerpunkten (X),1305
772413,Geriatrie/ohne Differenzierung nach Schwerpunkten (II),799
772413,Schmerztherapie,515
772413,Intensivmedizin/ohne Differenzierung nach Schwerpunkten (II),136
772413,Urologie/ohne Differenzierung nach Schwerpunkten (II),113
772413,Allgemeine Chirurgie/ohne Differenzierung nach Schwerpunkten (II),80
772413,Unfallchirurgie/ohne Differenzierung nach Schwerpunkten (II),28
772414,Frauenheilkunde und Geburtshilfe,4694
772414,Pädiatrie,2268
772414,Kardiologie,2002
772414,Allgemeine Chirurgie,1952
772414,Urologie,1794
772414,Gastroenterologie,1349
772414,Innere Medizin,1325
772414,Unfallchirurgie,1265
772414,Neurologie,1086
772414,Neurochirurgie,1060
772414,Geriatrie,588
772414,Intensivmedizin,554
772414,Hämatologie und internistische Onkologie,533
772414,Palliativmedizin,503
772414,"Neurologie/Schwerpunkt Schlaganfallpatienten (stroke units, Artikel 7 § 1 Abs. 3 GKV-SolG)",443
772414,Neonatologie,200
772414,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",105
772414,"Hals-, Nasen-, Ohrenheilkunde",16
772414,Urologie/ohne Differenzierung nach Schwerpunkten (II),0
772415,Innere Medizin,1984
772415,Frauenheilkunde und Geburtshilfe,1046
772415,Kardiologie,918
772415,Unfallchirurgie,778
772415,Intensivmedizin,694
772415,Allgemeine Chirurgie,422
772415,"Innere Medizin/Schwerpunkt Schlaganfallpatienten (stroke units, Artikel 7 § 1 Abs. 3 GKV-SolG)",233
772415,Gastroenterologie,197
772415,"Hals-, Nasen-, Ohrenheilkunde",89
772416,Allgemeine Chirurgie,4830
772416,Kardiologie,1281
772416,Innere Medizin,1087
772416,Urologie,1022
772416,Chirurgie/Schwerpunkt Orthopädie,957
772416,Plastische Chirurgie,617
772416,Orthopädie,0
772417,Pneumologie,3621
772417,Pneumologie/ohne Differenzierung nach Schwerpunkten (II),1226
772417,Thoraxchirurgie,777
772417,Intensivmedizin,191
772417,Palliativmedizin,123
772418,Orthopädie,25083
772418,Frauenheilkunde und Geburtshilfe,3929
772418,Gastroenterologie,3022
772418,Innere Medizin,2027
772418,Allgemeine Chirurgie,1016
772418,Hämatologie und internistische Onkologie,520
772419,Augenheilkunde,2537
772419,Allgemeine Chirurgie,2489
772419,Innere Medizin,1896
772419,Geriatrie,870
772419,Geriatrie/Tagesklinik (für teilstationäre Pflegesätze),13
772425,Innere Medizin,3577
772425,Orthopädie,3182
772425,Frauenheilkunde und Geburtshilfe,2497
772425,Allgemeine Chirurgie,1422
772425,Unfallchirurgie,1418
772426,Innere Medizin,3528
772426,Frauenheilkunde und Geburtshilfe,2513
772426,Allgemeine Chirurgie,2153
772426,Orthopädie,2088
772426,Palliativmedizin,321
772426,"Hals-, Nasen-, Ohrenheilkunde",298
772426,Intensivmedizin,180
772427,Innere Medizin,6203
772427,Allgemeine Chirurgie,3656
772427,Intensivmedizin,274
772427,Urologie,8
772428,Innere Medizin,1347
772428,Palliativmedizin,118
772430,Innere Medizin,6617
772430,Allgemeine Chirurgie,3474
772430,Frauenheilkunde und Geburtshilfe,1665
772430,Urologie,771
772430,"Hals-, Nasen-, Ohrenheilkunde",319
772430,Orthopädie,60
772431,Kardiologie,5627
772431,Gefäßchirurgie,1574
772431,Rheumatologie,1346
772431,Herzchirurgie,1283
772431,Thoraxchirurgie,728
772431,Pneumologie,426
772431,Angiologie,0
772432,Innere Medizin,5938
772432,Dermatologie,4598
772432,"Hals-, Nasen-, Ohrenheilkunde",3776
772432,Augenheilkunde,3324
772432,Kardiologie,3312
772432,Neurologie,3185
772432,Frauenheilkunde und Geburtshilfe,2969
772432,Pädiatrie,2571
772432,Urologie,2300
772432,Hämatologie und internistische Onkologie,2167
772432,Unfallchirurgie,2133
772432,Gastroenterologie,1644
772432,Pädiatrie/Schwerpunkt Hämatologie und internistische Onkologie,1607
772432,Intensivmedizin,1362
772432,Neurochirurgie,1201
772432,Allgemeine Chirurgie,1119
772432,Orthopädie,1114
772432,Herzchirurgie,1004
772432,Strahlenheilkunde,867
772432,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",862
772432,Nuklearmedizin,799
772432,Gefäßchirurgie,569
772432,Kinderkardiologie,369
772432,Kinderchirurgie,245
772432,Radiologie,23
772433,Innere Medizin,3052
772433,Frauenheilkunde und Geburtshilfe,1881
772433,Allgemeine Chirurgie,1810
772433,Pädiatrie,1066
772433,Intensivmedizin,119
772434,Frauenheilkunde und Geburtshilfe,7870
772434,Kardiologie,6545
772434,Innere Medizin,3406
772434,Pädiatrie,3084
772434,Allgemeine Chirurgie,2985
772434,Orthopädie,2581
772434,Kinderchirurgie,1986
772434,Gefäßchirurgie,1339
772434,Plastische Chirurgie,139
772434,"Hals-, Nasen-, Ohrenheilkunde",35
772435,Rheumatologie,5839
772436,Innere Medizin/Schwerpunkt Kardiologie,2429
772436,Innere Medizin/Schwerpunkt Gastroenterologie,1998
772436,Frauenheilkunde und Geburtshilfe,1574
772436,Allgemeine Chirurgie/Schwerpunkt Unfallchirurgie,1524
772436,Allgemeine Chirurgie,977
772436,Chirurgie/Schwerpunkt Orthopädie,591
772436,Innere Medizin/ohne Differenzierung nach Schwerpunkten (II),200
772436,"Hals-, Nasen-, Ohrenheilkunde",111
772437,Frauenheilkunde und Geburtshilfe,3681
772437,Innere Medizin/Schwerpunkt Kardiologie,2880
772437,Innere Medizin/Schwerpunkt Gastroenterologie,2597
772437,Pädiatrie,2340
772437,Unfallchirurgie,2192
772437,Neurologie,1955
772437,Allgemeine Chirurgie,1813
772437,Urologie,1509
772437,Innere Medizin/Schwerpunkt Hämatologie und internistische Onkologie,1115
772437,Gefäßchirurgie,792
772437,Orthopädie,580
772437,Neurochirurgie,426
772437,Plastische Chirurgie,419
772437,"Hals-, Nasen-, Ohrenheilkunde",242
772437,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",232
772437,Pädiatrie/Schwerpunkt Kinderneurologie,153
772437,Nuklearmedizin,75
772438,Geburtshilfe,3866
772438,"Hals-, Nasen-, Ohrenheilkunde",3759
772438,Innere Medizin,3754
772438,Innere Medizin/Schwerpunkt Hämatologie und internistische Onkologie,2361
772438,Augenheilkunde,2358
772438,Frauenheilkunde,2271
772438,Allgemeine Chirurgie,2222
772438,Geriatrie,946
772438,Allgemeine Chirurgie/Schwerpunkt Abdominal- und Gefäßchirurgie,791
772438,Geriatrie/Tagesklinik (für teilstationäre Pflegesätze),371
772438,Allgemeine Chirurgie/Schwerpunkt Plastische Chirurgie,327
772438,Intensivmedizin,236
772438,Innere Medizin/Schwerpunkt Naturheilkunde,107
772438,Neonatologie,81
772440,Innere Medizin/ohne Differenzierung nach Schwerpunkten (III),1596
772440,Orthopädie/ohne Differenzierung nach Schwerpunkten (IV),1120
772440,Allgemeine Chirurgie/ohne Differenzierung nach Schwerpunkten (III),293
772440,Intensivmedizin/ohne Differenzierung nach Schwerpunkten (III),242
772440,Orthopädie/ohne Differenzierung nach Schwerpunkten (III),46
772441,Innere Medizin,4963
772441,Allgemeine Chirurgie,3498
772441,Neurologie,1984
772442,Innere Medizin,3746
772442,Unfallchirurgie,1581
772442,Pädiatrie,1398
772442,Allgemeine Chirurgie,1231
772442,Frauenheilkunde und Geburtshilfe,1034
772442,Intensivmedizin,213
772442,"Hals-, Nasen-, Ohrenheilkunde",32
772443,Innere Medizin,3928
772443,Allgemeine Chirurgie,1555
772443,Frauenheilkunde und Geburtshilfe,1188
772443,Intensivmedizin,206
772443,Palliativmedizin,113
772444,Innere Medizin,1408
772445,Innere Medizin,3285
772445,Orthopädie und Unfallchirurgie,1177
772445,Allgemeine Chirurgie,620
772446,Allgemeine Chirurgie,1465
772448,Innere Medizin,4310
772448,Unfallchirurgie,1522
772448,Allgemeine Chirurgie,1342
772448,Geriatrie,867
772448,Geriatrie/Tagesklinik (für teilstationäre Pflegesätze),119
772449,Pädiatrie/Schwerpunkt Kinderneurologie,384
772451,Innere Medizin,3549
772451,Urologie,3399
772451,Allgemeine Chirurgie,1884
772451,Neurologie,1514
772451,Geriatrie,588
772452,Kardiologie,2948
772452,Innere Medizin,1979
772452,Allgemeine Chirurgie,1880
772452,Geriatrie,1302
772452,Orthopädie,927
772452,Palliativmedizin,106
772452,Hämatologie und internistische Onkologie,29
772453,Innere Medizin,3196
772453,Allgemeine Chirurgie,2492
772453,Urologie,1615
772453,"Hals-, Nasen-, Ohrenheilkunde",870
772453,Frauenheilkunde,277
772453,Frauenheilkunde und Geburtshilfe,27
772453,Allgemeine Chirurgie/ohne Differenzierung nach Schwerpunkten (II),22
772454,Innere Medizin,2805
772454,Allgemeine Chirurgie,1810
772454,Pädiatrie,927
772454,Frauenheilkunde und Geburtshilfe,522
772454,Geriatrie,442
772454,Geriatrie/Tagesklinik (für teilstationäre Pflegesätze),213
772454,Intensivmedizin,208
772456,Geriatrie/Tagesklinik (für teilstationäre Pflegesätze),129
772457,Sonstige Fachabteilung,976
772460,Innere Medizin,1587
772460,Allgemeine Chirurgie,1047
772460,Frauenheilkunde,195
772461,Innere Medizin,4607
772461,Allgemeine Chirurgie,2775
772461,Geriatrie,234
772461,Allgemeine Chirurgie/ohne Differenzierung nach Schwerpunkten (II),179
772462,Innere Medizin,7111
772462,Allgemeine Chirurgie,2023
772462,Urologie,854
772462,Allgemeine Chirurgie/ohne Differenzierung nach Schwerpunkten (II),115
772462,"Hals-, Nasen-, Ohrenheilkunde",13
772462,Frauenheilkunde und Geburtshilfe,0
772462,Sonstige Fachabteilung,0
772463,Neurologie,987
772465,Innere Medizin,5115
772465,Allgemeine Chirurgie,3302
772465,Frauenheilkunde und Geburtshilfe,2162
772465,Geriatrie,444
772465,Intensivmedizin,244
772465,Hämatologie und internistische Onkologie,94
772465,Geriatrie/Tagesklinik (für teilstationäre Pflegesätze),27
772465,Urologie,23
772466,Innere Medizin,7005
772466,Neurologie,3928
772466,Urologie,3012
772466,Geburtshilfe,1904
772466,Allgemeine Chirurgie,1839
772466,Frauenheilkunde und Geburtshilfe,1780
772466,Gefäßchirurgie,1408
772466,"Hals-, Nasen-, Ohrenheilkunde",28
772466,Augenheilkunde,5
772467,Neurologie,1195
772467,Neurologie/ohne Differenzierung nach Schwerpunkten (IV),625
772467,Neurologie/ohne Differenzierung nach Schwerpunkten (II),333
772469,Innere Medizin,2273
772469,Allgemeine Chirurgie,2227
772469,Geriatrie,1116
772469,Palliativmedizin,181
772469,"Hals-, Nasen-, Ohrenheilkunde",118
772471,Innere Medizin,5471
772471,Frauenheilkunde und Geburtshilfe,4621
772471,Pädiatrie,3421
772471,Unfallchirurgie,2560
772471,Urologie,2533
772471,Allgemeine Chirurgie,2263
772471,Neurologie,1544
772472,Innere Medizin,4473
772472,Frauenheilkunde und Geburtshilfe,2265
772472,Orthopädie,1726
772472,Geriatrie,749
772472,Unfallchirurgie,509
772472,Neurologie,394
772472,Sonstige Fachabteilung,0
772472,Allgemeine Chirurgie,0
772473,Neurologie,3503
772473,Kardiologie,2966
772473,Innere Medizin,2296
772473,Allgemeine Chirurgie,1969
772473,Dermatologie,1600
772473,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",1545
772473,Unfallchirurgie,1410
772473,Neurochirurgie,1280
772473,Gefäßchirurgie,781
772473,Hämatologie und internistische Onkologie,712
772474,Frauenheilkunde und Geburtshilfe,4249
772474,Lungen- und Bronchialheilkunde,3096
772474,Gastroenterologie,2607
772474,Kardiologie,2509
772474,Pädiatrie,2483
772474,Unfallchirurgie,2124
772474,Allgemeine Chirurgie,1642
772474,Gefäßchirurgie,1150
772474,Nephrologie,814
772475,Innere Medizin,3215
772475,Allgemeine Chirurgie,2240
772475,Geburtshilfe,862
772475,Urologie,574
772475,Frauenheilkunde,103
772476,Geriatrie,1081
772476,Unfallchirurgie,0
772477,Neurologie,2350
772477,Innere Medizin,2273
772477,Geburtshilfe,2147
772477,Unfallchirurgie,1526
772477,Orthopädie,1384
772477,Allgemeine Chirurgie,1368
772477,Pneumologie,1000
772477,Nephrologie,819
772477,Frauenheilkunde,804
772477,Augenheilkunde,44
772478,Innere Medizin,1859
772478,Orthopädie und Unfallchirurgie,1119
772478,Allgemeine Chirurgie,995
772478,"Hals-, Nasen-, Ohrenheilkunde",939
772478,Urologie,745
772478,Intensivmedizin,545
772478,Neurologie,394
772478,Neurochirurgie,320
772478,Dermatologie,296
772479,Innere Medizin,5397
772479,Allgemeine Chirurgie,3790
772479,Frauenheilkunde und Geburtshilfe,3217
772479,Kardiologie,2944
772479,Pädiatrie,2129
772479,Augenheilkunde,75
772480,Allgemeine Chirurgie,829
772480,Innere Medizin,634
772482,Innere Medizin,4019
772482,Allgemeine Chirurgie,2428
772482,Frauenheilkunde und Geburtshilfe,1784
772482,"Hals-, Nasen-, Ohrenheilkunde",1442
772482,Orthopädie,959
772483,Allgemeine Chirurgie,3162
772484,Allgemeine Chirurgie,1898
772484,Neurologie,1176
772484,Neurologie/ohne Differenzierung nach Schwerpunkten (IV),628
772484,Innere Medizin,252
772484,Intensivmedizin,182
772486,Neurologie/ohne Differenzierung nach Schwerpunkten (II),474
772487,Innere Medizin,3864
772487,Allgemeine Chirurgie,1936
772487,"Hals-, Nasen-, Ohrenheilkunde",40
772488,Innere Medizin,4662
772488,Allgemeine Chirurgie,2482
772488,Urologie,2403
772488,Frauenheilkunde und Geburtshilfe,1494
772489,Innere Medizin,3175
772489,Neurologie,2000
772489,Allgemeine Chirurgie,1944
772489,Orthopädie,1343
772490,Innere Medizin,3271
772490,Orthopädie und Unfallchirurgie,1147
772490,Allgemeine Chirurgie,1047
772490,Intensivmedizin,285
772490,Geriatrie,239
772490,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",71
772490,"Hals-, Nasen-, Ohrenheilkunde",71
772490,Frauenheilkunde,62
772490,Urologie,5
772495,Allgemeine Chirurgie,313
772495,Neurologie,237
772495,Intensivmedizin,48
772496,Orthopädie,1299
772496,Gefäßchirurgie,1025
772496,Innere Medizin/Schwerpunkt Diabetes,809
772496,Innere Medizin,49
772497,Innere Medizin/ohne Differenzierung nach Schwerpunkten (II),415
772497,Orthopädie/ohne Differenzierung nach Schwerpunkten (II),350
772497,Allgemeine Chirurgie/ohne Differenzierung nach Schwerpunkten (II),284
772498,Innere Medizin,3889
772498,Innere Medizin/Schwerpunkt Kardiologie,3483
772498,Allgemeine Chirurgie/Schwerpunkt Unfallchirurgie,1908
772498,"Neurologie/Schwerpunkt Schlaganfallpatienten (stroke units, Artikel 7 § 1 Abs. 3 GKV-SolG)",1844
772498,Allgemeine Chirurgie,1729
772498,Urologie,1360
772498,Hämatologie und internistische Onkologie,1065
772498,Palliativmedizin,374
772507,Innere Medizin,1530
772507,Allgemeine Chirurgie,991
772507,Urologie,256
772507,"Hals-, Nasen-, Ohrenheilkunde",56
772507,Frauenheilkunde und Geburtshilfe,31
772508,Innere Medizin,3024
772508,Allgemeine Chirurgie,1163
772508,Frauenheilkunde und Geburtshilfe,626
772509,Innere Medizin,3788
772509,Allgemeine Chirurgie,1172
772509,"Hals-, Nasen-, Ohrenheilkunde",65
772510,Frauenheilkunde und Geburtshilfe,4789
772510,Kardiologie,3833
772510,Gastroenterologie,3160
772510,Pädiatrie,2322
772510,Neurologie,2261
772510,Unfallchirurgie,1994
772510,Allgemeine Chirurgie,1660
772510,Urologie,1375
772510,Pneumologie,1268
772510,Gefäßchirurgie,832
